COA2011,AvPTAI2015,PTAL,PTAIHigh,PTAILow
E00005065,4.94767,1b,11.0665,0.813107
E00005066,2.92802,1b,6.42926,0.902792
E00005067,2.62388,1b,6.44388,0
E00005068,2.54209,1b,6.58223,0
E00005069,2.73679,1b,2.9429,2.4576
E00005070,8.60498,2,9.66218,6.89096
E00005071,2.82089,1b,3.62878,0.879711
E00005072,6.10343,2,7.24142,2.7694
E00005073,3.61601,1b,7.90393,0
E00005074,2.89576,1b,4.15013,0.871732
E00005075,3.14187,1b,3.62291,2.25397
E00005076,2.44258,1a,5.87088,0
E00005077,1.8674,1a,5.08299,0
E00005078,4.67981,1b,5.94872,3.12321
E00005079,0.870303,1a,3.64691,0
E00005080,0.285384,1a,2.24075,0
E00005081,2.84581,1b,3.81252,0.823421
E00005082,4.43214,1b,5.07199,3.59395
E00005083,0.913395,1a,4.12557,0
E00005084,4.6939,1b,5.34545,4.3071
E00005085,4.60896,1b,5.37289,4.08841
E00005086,4.42079,1b,5.17945,4.07331
E00005087,1.26125,1a,4.54197,0
E00005088,5.13279,2,5.72621,4.7959
E00005089,2.20612,1a,2.83363,0.858262
E00005090,0.813324,1a,0.879778,0.757136
E00005091,1.97285,1a,4.09384,0
E00005092,4.41938,1b,4.83893,4.02481
E00005093,1.39353,1a,5.46756,0
E00005094,2.4687,1a,3.59917,1.50475
E00005095,8.72168,2,14.0783,4.90313
E00005096,2.7019,1b,12.0093,0
E00005097,1.62537,1a,2.83567,0
E00005098,4.99957,1b,9.17274,1.59593
E00005099,13.8845,3,15.6987,9.58192
E00005100,4.83126,1b,4.92806,4.78501
E00005101,6.21328,2,7.37343,4.9546
E00005102,9.47521,2,14.5011,0
E00005103,5.90549,2,6.45461,5.21321
E00005104,12.8525,3,13.505,12.221
E00005105,6.83533,2,12.3296,5.00227
E00005106,6.2677,2,7.47603,5.39592
E00005107,6.02315,2,6.2134,5.8972
E00005108,6.63989,2,7.19481,6.30682
E00005109,5.93414,2,6.69122,5.33844
E00005110,6.64672,2,7.48435,5.60402
E00005111,4.78202,1b,5.57841,2.46037
E00005112,5.86942,2,6.67014,5.15201
E00005113,2.93239,1b,5.12518,1.46455
E00005114,1.36999,1a,2.43487,0
E00005115,13.7685,3,23.4736,1.36918
E00005116,3.23677,1b,10.8049,1.27303
E00005117,11.9284,3,22.3255,1.27348
E00005118,10.2277,3,16.9527,6.08305
E00005119,1.58936,1a,2.38251,1.23779
E00005120,2.44348,1a,2.95767,1.66861
E00005121,7.28078,2,13.2924,1.31654
E00005122,2.65618,1b,9.47972,1.29368
E00005123,1.6475,1a,2.62608,0
E00005124,5.29144,2,7.2489,1.89101
E00005125,8.99965,2,12.4037,5.82769
E00005126,3.09732,1b,10.0935,0
E00005127,11.9674,3,12.7025,9.90294
E00005128,2.26966,1a,5.22536,1.65153
E00005129,10.4636,3,14.2344,2.80754
E00005130,12.0087,3,15.1827,9.73261
E00005131,10.1023,3,16.3019,2.25122
E00005132,7.31314,2,11.8637,0
E00005133,9.75603,2,13.4889,5.84576
E00005134,13.5975,3,14.9082,11.6306
E00005135,24.8581,5,26.6153,22.5108
E00005136,6.87129,2,11.5232,3.33234
E00005137,18.6127,4,22.2367,16.0897
E00005138,5.21387,2,10.5374,3.45765
E00005139,3.35383,1b,9.34735,1.79637
E00005140,14.8952,3,16.5357,12.8748
E00005141,12.6899,3,13.2538,11.7356
E00005142,7.40764,2,8.37561,6.4939
E00005143,7.0222,2,8.21305,2.63554
E00005144,13.3046,3,15.9411,11.1335
E00005145,6.30001,2,8.29881,2.88022
E00005146,19.6379,4,21.8701,15.1606
E00005147,8.91036,2,10.9365,6.87437
E00005148,23.4957,5,24.6032,22.3882
E00005149,10.7125,3,14.6715,6.75345
E00005150,16.8754,4,20.2217,13.5291
E00005151,12.5993,3,17.0594,6.33259
E00005152,21.9063,5,22.9316,20.9357
E00005153,22.3585,5,22.3585,22.3585
E00005154,3.84922,1b,9.17433,0
E00005155,19.524,4,22.3284,17.5556
E00005156,5.62797,2,8.91082,1.79379
E00005157,12.2571,3,15.7163,8.68565
E00005158,1.80063,1a,5.4019,0
E00005159,13.8157,3,15.3103,11.2493
E00005160,6.02919,2,8.0267,2.7707
E00005161,2.99684,1b,3.2759,2.77718
E00005162,14.1755,3,19.0399,10.993
E00005163,10.204,3,10.204,10.204
E00005164,8.63289,2,13.66,6.6603
E00005165,11.0988,3,14.2634,9.22382
E00005166,5.44903,2,9.75698,3.56968
E00005167,8.12857,2,14.0236,3.12926
E00005168,8.18249,2,8.18926,8.17572
E00005169,10.2577,3,15.3911,7.18622
E00005170,3.98559,1b,6.4021,3.08588
E00005171,14.057,3,15.4497,11.3976
E00005172,14.7051,3,15.0268,14.3834
E00005173,7.44329,2,11.9074,4.99569
E00005174,10.1135,3,10.4534,9.77349
E00005175,10.1453,3,10.5465,9.89206
E00005176,2.73236,1b,4.01243,1.86648
E00005177,3.40269,1b,6.31867,0
E00005178,14.2418,3,14.7259,13.2621
E00005179,8.81871,2,12.9295,6.22619
E00005180,5.58209,2,9.32173,2.14782
E00005181,13.0728,3,15.0029,8.96325
E00005182,8.11771,2,13.3681,4.58747
E00005183,2.30948,1a,2.94695,0
E00005184,6.54848,2,8.75248,5.49936
E00005185,0.818423,1a,1.94791,0
E00005186,1.924,1a,2.5103,1.72478
E00005187,11.1465,3,12.7941,9.89706
E00005188,10.1399,3,14.4456,4.91358
E00005189,8.87015,2,19.5147,3.00882
E00005190,14.7118,3,31.2473,3.88178
E00005191,28.4969,6a,46.9997,9.99406
E00005192,5.71333,2,11.1799,3.60407
E00005193,26.3031,6a,30.3496,20.8592
E00005194,11.8317,3,15.3173,4.30159
E00005195,50.1916,6b,65.2573,40.7966
E00005196,65.2259,6b,65.2259,65.2259
E00005197,70.0323,6b,92.9871,40.7499
E00005198,11.2693,3,14.113,4.79748
E00005199,46.4482,6b,47.1591,45.7373
E00005200,8.54091,2,9.1353,7.94651
E00005201,49.5576,6b,55.462,46.4774
E00005202,44.8815,6b,67.9087,27.7739
E00005203,24.8538,5,33.9369,9.39041
E00005204,22.5983,5,47.5999,9.81105
E00005205,5.98313,2,8.40261,4.04054
E00005206,73.1908,6b,92.9843,32.872
E00005208,30.4803,6b,30.4803,30.4803
E00005209,27.626,6a,38.152,23.4827
E00005210,29.8468,6a,34.552,23.1118
E00005211,4.5252,1b,11.1235,0
E00005212,2.2768,1a,8.64645,0
E00005213,31.4256,6b,34.5837,28.2676
E00005214,28.4962,6a,33.6793,24.258
E00005215,27.9841,6a,29.2686,26.6996
E00005216,26.4669,6a,32.2415,23.3521
E00005217,21.5488,5,21.5488,21.5488
E00005218,9.37011,2,12.4249,4.02055
E00005219,6.02642,2,7.22074,4.35783
E00005220,19.4125,4,21.1601,17.6648
E00005221,21.9379,5,23.1515,21.2913
E00005222,24.074,5,24.074,24.074
E00005223,22.9193,5,23.8915,22.1587
E00005224,55.0785,6b,62.0319,43.3638
E00005225,34.3015,6b,58.7239,12.2921
E00005226,71.5996,6b,91.2745,50.1851
E00005227,46.3442,6b,67.4767,14.6864
E00005228,75.6115,6b,80.9584,70.301
E00005229,8.10047,2,14.7816,5.53252
E00005230,2.09603,1a,12.4181,0
E00005231,20.6094,5,24.1798,16.9774
E00005232,49.3148,6b,49.3148,49.3148
E00005233,74.5874,6b,79.4033,68.323
E00005234,49.7344,6b,54.4977,44.971
E00005235,39.2765,6b,39.2765,39.2765
E00005236,38.9085,6b,40.4545,38.0242
E00005237,44.822,6b,51.5486,37.321
E00005238,13.5741,3,23.2133,9.53288
E00005239,18.6168,4,18.6168,18.6168
E00005240,52.0132,6b,69.7986,30.9882
E00005241,29.4144,6a,37.172,13.592
E00005242,13.2271,3,13.2271,13.2271
E00005243,58.9196,6b,74.362,43.4772
E00005244,33.1526,6b,38.0327,26.7565
E00005245,6.25555,2,8.09744,5.37479
E00005246,8.16857,2,9.62307,6.25696
E00005247,7.9363,2,8.53608,7.06626
E00005248,9.89415,2,10.4218,9.49231
E00005249,9.8084,2,10.7208,8.45001
E00005250,13.3158,3,15.5282,9.80963
E00005251,11.2171,3,13.326,9.1532
E00005252,6.56335,2,7.10418,6.02251
E00005253,9.47585,2,9.89625,8.65262
E00005254,7.36627,2,7.66267,7.06987
E00005255,11.0882,3,12.7227,9.55979
E00005256,8.2828,2,8.34109,8.22451
E00005257,8.07118,2,10.4873,5.92348
E00005258,10.1,3,10.8052,9.18102
E00005259,9.36281,2,11.1046,8.19971
E00005260,9.25845,2,11.0256,8.49778
E00005261,11.738,3,13.6965,9.77953
E00005262,10.6124,3,11.7818,9.44301
E00005263,11.2594,3,12.3464,10.1818
E00005264,11.7305,3,13.9542,9.68192
E00005265,4.52248,1b,4.91963,3.94658
E00005266,5.09342,2,5.81113,4.59913
E00005267,4.96899,1b,5.98078,4.30917
E00005268,6.18078,2,7.39731,4.00997
E00005269,6.32849,2,8.07853,4.57846
E00005270,6.2275,2,8.02912,3.9784
E00005271,8.37752,2,9.6008,7.76106
E00005272,7.60456,2,10.9497,4.77077
E00005273,6.39263,2,11.9095,3.65004
E00005274,12.2524,3,12.2524,12.2524
E00005275,10.598,3,10.598,10.598
E00005276,7.70743,2,9.61723,6.41531
E00005277,9.79186,2,9.79186,9.79186
E00005278,5.18328,2,10.494,0
E00005279,0.604802,1a,2.41921,0
E00005280,2.16605,1a,9.8097,0
E00005281,3.36272,1b,4.12804,2.69936
E00005282,5.33795,2,6.09645,4.54853
E00005283,5.85258,2,7.53448,4.85084
E00005284,5.25097,2,5.66928,4.82768
E00005285,4.10641,1b,6.02898,0
E00005286,4.54289,1b,5.41453,3.67124
E00005287,7.77873,2,9.5946,6.90035
E00005288,8.03406,2,10.8545,2.86714
E00005289,8.90308,2,10.8394,7.68925
E00005290,7.51352,2,10.6857,5.15496
E00005291,4.52357,1b,7.02228,2.11418
E00005292,7.17904,2,9.73746,5.4663
E00005293,10.4146,3,11.7065,9.31388
E00005294,5.1216,2,6.66744,2.60428
E00005295,3.7051,1b,8.99318,0
E00005296,2.16844,1a,8.67975,0
E00005297,1.23314,1a,12.3684,0
E00005298,2.90114,1b,12.8081,0
E00005299,7.86049,2,22.9217,0
E00005300,9.26898,2,16.8449,0
E00005301,8.01863,2,12.4981,4.64239
E00005302,11.1241,3,17.287,4.69997
E00005303,9.15163,2,10.9019,7.40132
E00005304,6.83414,2,15.0994,0
E00005305,0,0,0,0
E00005306,1.17217,1a,2.36318,0
E00005307,7.54016,2,12.0221,3.53523
E00005308,2.61387,1b,7.07599,0
E00005309,2.11008,1a,2.87946,0
E00005310,8.07088,2,12.3949,5.68481
E00005311,5.46893,2,7.10099,4.52009
E00005312,3.32751,1b,4.36537,2.52573
E00005313,4.24887,1b,5.14576,3.37752
E00005314,4.19414,1b,5.18128,2.77502
E00005315,5.50665,2,5.69739,5.20549
E00005316,2.7859,1b,4.59092,2.19706
E00005317,5.70348,2,6.76071,4.9943
E00005318,4.44469,1b,5.06236,3.08849
E00005319,3.0002,1b,3.32959,2.59903
E00005320,4.25569,1b,5.4137,2.82383
E00005321,5.78656,2,7.83989,4.81303
E00005322,4.40515,1b,11.8717,1.21889
E00005323,4.03379,1b,11.3834,1.24371
E00005324,4.45249,1b,6.88542,2.87126
E00005325,6.85008,2,8.85214,4.84802
E00005326,7.71071,2,10.7577,2.9615
E00005327,3.67335,1b,4.9672,1.55248
E00005328,6.34042,2,7.98302,1.97467
E00005329,3.35843,1b,7.01335,0
E00005330,3.90408,1b,6.86965,0
E00005331,0,0,0,0
E00005332,0.090316,1a,3.17182,0
E00005333,22.026,5,22.026,22.026
E00005334,0.868783,1a,3.30195,0
E00005335,1.78498,1a,1.99228,1.58866
E00005336,2.03692,1a,2.3939,1.62969
E00005337,2.60582,1b,8.45341,1.20068
E00005339,0.359908,1a,3.1478,0
E00005340,12.8351,3,21.4503,0
E00005341,5.73825,2,14.8552,1.4301
E00005342,12.5498,3,17.2133,9.06736
E00005343,4.62068,1b,5.48175,2.47655
E00005344,1.48931,1a,6.64805,0
E00005345,10.9855,3,12.2227,9.7051
E00005346,6.06984,2,6.80438,5.3353
E00005347,5.00345,2,7.89483,1.74664
E00005348,6.63108,2,10.029,4.69134
E00005349,1.71312,1a,5.07987,0
E00005350,3.41389,1b,6.23827,0
E00005351,5.22601,2,6.62724,4.36048
E00005352,3.07793,1b,5.16135,0
E00005353,6.26888,2,7.6651,4.83971
E00005354,2.86995,1b,5.31809,1.81553
E00005355,4.59529,1b,6.74996,0
E00005356,0.874413,1a,4.63245,0
E00005357,2.09443,1a,2.28547,1.85608
E00005358,3.13741,1b,5.64402,1.23801
E00005359,1.24246,1a,4.74161,0
E00005360,4.10434,1b,5.49834,1.25859
E00005361,1.97087,1a,5.02895,0
E00005362,1.08592,1a,4.41033,0
E00005363,1.95683,1a,2.69366,1.38856
E00005364,2.48353,1a,2.96505,1.90541
E00005365,13.2463,3,13.9875,12.4802
E00005366,5.18194,2,8.07121,0
E00005367,11.8341,3,13.5274,10.6861
E00005368,10.1479,3,16.6524,0
E00005369,11.8877,3,12.4825,11.1602
E00005370,6.81825,2,11.2548,3.57331
E00005371,13.6065,3,15.8201,11.226
E00005372,6.86218,2,8.24149,5.23602
E00005373,5.37805,2,6.89903,3.95935
E00005374,8.67648,2,12.3339,5.12791
E00005375,4.72534,1b,4.95981,4.28299
E00005376,10.9517,3,12.4146,8.82902
E00005377,10.3528,3,13.0317,8.2589
E00005378,7.99603,2,9.4378,6.00714
E00005379,6.70537,2,8.44118,4.95711
E00005380,5.88933,2,6.87395,4.78445
E00005381,3.40726,1b,7.73022,0
E00005382,6.33987,2,7.40764,5.2721
E00005383,5.84298,2,6.70715,4.00729
E00005384,6.17853,2,7.60429,4.89608
E00005385,5.76901,2,7.9506,4.21973
E00005386,5.90222,2,7.33475,5.15453
E00005387,4.4562,1b,7.7763,2.74215
E00005388,4.16842,1b,4.46766,3.95755
E00005389,10.2133,3,11.8326,9.14893
E00005390,14.4025,3,16.0807,11.9852
E00005391,7.3475,2,10.2449,5.75053
E00005392,10.1432,3,10.8222,9.16607
E00005393,13.1995,3,14.3748,11.7221
E00005394,9.85737,2,11.8764,7.02676
E00005395,5.75556,2,7.2163,3.83902
E00005396,8.03047,2,14.6285,3.02409
E00005397,9.39641,2,16.3338,2.9138
E00005398,11.3536,3,12.9203,9.08661
E00005399,10.8715,3,12.6864,8.93496
E00005400,10.6106,3,10.6106,10.6106
E00005401,12.7195,3,13.2872,12.2016
E00005402,10.8958,3,11.0315,10.76
E00005404,10.2209,3,10.521,9.96284
E00005405,9.42359,2,12.0461,3.19987
E00005406,5.07062,2,6.4292,2.3639
E00005407,3.66979,1b,4.63115,2.784
E00005408,2.83403,1b,6.17351,0
E00005409,8.89942,2,11.9821,3.13873
E00005410,4.79965,1b,6.18646,4.1889
E00005411,3.28209,1b,5.70394,0
E00005412,4.63119,1b,5.33117,3.65073
E00005413,4.6477,1b,10.6758,2.65822
E00005414,2.02513,1a,8.83472,0
E00005415,5.07648,2,5.3804,4.77255
E00005416,6.14253,2,6.88596,5.76005
E00005417,2.05573,1a,5.85777,0
E00005418,1.10268,1a,3.30803,0
E00005419,7.00975,2,12.2779,3.36319
E00005420,7.20689,2,10.5809,0
E00005421,1.51761,1a,6.95948,0
E00005422,5.37971,2,7.17417,2.25211
E00005423,14.0992,3,16.7622,7.60132
E00005424,2.43386,1a,5.2362,0
E00005425,3.36905,1b,4.36914,2.79666
E00005426,14.1392,3,17.6106,10.8445
E00005427,16.1085,4,17.5438,15.172
E00005428,17.471,4,20.2792,14.6547
E00005429,15.9217,4,17.0885,14.7548
E00005430,13.6097,3,15.6334,11.9806
E00005431,13.8362,3,14.7687,12.9037
E00005432,12.3048,3,12.4091,12.1654
E00005433,14.8033,3,18.3566,12.686
E00005435,16.1563,4,16.9152,14.9641
E00005436,12.2935,3,13.8179,10.0096
E00005437,12.2145,3,12.5018,11.9272
E00005438,6.08776,2,9.55769,2.5784
E00005439,13.1,3,14.2977,11.9024
E00005440,8.20247,2,11.4911,3.48517
E00005441,7.6858,2,9.63093,5.94805
E00005442,14.6701,3,21.8251,7.04395
E00005443,2.33406,1a,4.0565,0
E00005444,4.02398,1b,8.70037,2.51626
E00005445,6.30004,2,10.0967,3.71611
E00005446,10.479,3,13.395,8.9268
E00005447,8.82772,2,12.2447,6.138
E00005448,11.6925,3,12.9035,9.28033
E00005449,10.8797,3,13.1229,9.23822
E00005450,9.9643,2,11.1782,7.8333
E00005451,8.71501,2,17.0216,3.78529
E00005452,13.6288,3,22.1335,0
E00005453,3.71288,1b,4.76958,2.07004
E00005454,1.96763,1a,2.71278,0
E00005455,4.42562,1b,19.2461,0
E00005456,7.5738,2,9.11631,5.62405
E00005457,2.66154,1b,3.79095,1.88035
E00005458,6.77077,2,20.5472,1.94161
E00005459,5.43767,2,9.72271,0
E00005461,6.21089,2,6.45393,5.96785
E00005462,2.74385,1b,5.44084,0
E00005463,2.41059,1a,8.69682,0
E00005464,10.0624,3,22.0423,0
E00005465,20.0983,5,21.5347,17.5192
E00005466,23.4276,5,23.4356,23.4197
E00005467,1.55203,1a,14.2266,0
E00005468,23.6177,5,24.5938,23.0129
E00005469,3.03367,1b,15.1508,0
E00005470,2.9306,1b,6.43648,0
E00005471,3.51134,1b,5.14504,2.80349
E00005472,4.13331,1b,12.2347,0
E00005473,11.5927,3,23.1904,0
E00005474,15.9701,4,20.9627,12.1328
E00005475,18.6845,4,24.312,0
E00005476,4.48888,1b,6.44733,2.03123
E00005477,9.04125,2,12.609,3.26968
E00005478,8.16559,2,12.6041,1.91698
E00005479,2.38232,1a,2.43237,2.32863
E00005480,12.0127,3,13.6758,11.0239
E00005481,7.61735,2,10.0301,6.1338
E00005482,2.57156,1b,5.76583,0
E00005483,2.85506,1b,3.82025,2.18223
E00005484,2.07076,1a,2.66232,0
E00005485,3.3821,1b,4.17935,2.04118
E00005486,1.51543,1a,3.7007,0
E00005487,1.40546,1a,3.26202,0
E00005488,2.77573,1b,5.56627,1.92045
E00005489,2.58674,1b,5.87204,0
E00005490,3.59637,1b,4.79737,2.26381
E00005491,2.71028,1b,3.31391,1.97103
E00005492,1.27996,1a,2.97734,0
E00005493,5.21927,2,6.62808,2.04281
E00005494,4.6134,1b,5.57973,1.86453
E00005495,1.16625,1a,5.69623,0
E00005496,2.64815,1b,3.27051,2.08218
E00005497,2.9124,1b,3.56983,2.41446
E00005498,2.0719,1a,5.0216,0
E00005499,2.34905,1a,2.73373,1.95955
E00005500,1.52121,1a,3.25755,0
E00005501,1.3218,1a,3.1767,0
E00005502,2.84978,1b,3.55888,2.43595
E00005503,1.28253,1a,3.2646,0
E00005504,2.84848,1b,3.32373,2.50493
E00005505,2.84402,1b,3.27426,2.43092
E00005506,7.13454,2,10.0727,2.34053
E00005507,2.10573,1a,6.7257,0
E00005508,0.272945,1a,3.35125,0
E00005509,1.02791,1a,3.67275,0
E00005510,3.10835,1b,4.42067,0
E00005511,3.80943,1b,6.65793,0
E00005512,2.39143,1a,3.22905,1.92813
E00005513,2.83826,1b,4.19971,2.0797
E00005514,1.08643,1a,4.65876,0
E00005515,1.51351,1a,2.79164,0
E00005516,0.574029,1a,2.42718,0
E00005517,3.68629,1b,4.49919,1.92929
E00005518,3.41525,1b,4.46509,1.9324
E00005519,7.69544,2,9.83572,2.83879
E00005520,9.50766,2,10.6685,8.07011
E00005521,8.04097,2,15.6112,0
E00005522,7.8239,2,7.8239,7.8239
E00005523,12.0984,3,16.1218,8.07491
E00005524,12.877,3,23.6291,7.12873
E00005525,14.0525,3,14.3703,13.7347
E00005526,6.32463,2,8.78734,3.33528
E00005527,44.7645,6b,48.8509,41.967
E00005528,26.5199,6a,29.3728,22.4251
E00005529,18.7879,4,24.7355,7.75007
E00005530,44.2586,6b,46.1396,41.6945
E00005531,28.3949,6a,40.9901,15.5294
E00005532,10.4214,3,13.4493,7.39349
E00005533,10.5832,3,19.0594,6.11457
E00005534,16.9366,4,19.1245,15.4441
E00005535,18.2787,4,24.5324,13.7409
E00005536,13.4125,3,18.1667,8.92611
E00005537,23.0374,5,23.7562,22.3186
E00005538,16.1519,4,16.6798,15.7334
E00005539,20.9915,5,20.9915,20.9915
E00005540,16.3401,4,16.6294,16.0182
E00005541,22.6511,5,22.6511,22.6511
E00005542,16.599,4,24.0247,10.4482
E00005543,6.95272,2,23.8684,2.79307
E00005544,14.8534,3,23.4544,11.2749
E00005545,15.0778,4,15.9159,14.2398
E00005546,17.6354,4,19.9553,14.2598
E00005547,15.4634,4,16.7691,13.4047
E00005548,15.7815,4,16.068,15.4949
E00005549,12.2759,3,17.333,5.62243
E00005550,14.8435,3,14.8435,14.8435
E00005551,16.2622,4,17.6861,14.8224
E00005552,4.93461,1b,8.58033,2.39289
E00005553,14.5796,3,15.6284,11.6547
E00005554,13.6765,3,15.5619,11.7912
E00005555,7.92285,2,16.3735,0
E00005556,16.733,4,18.5406,13.7574
E00005557,14.2702,3,15.5271,12.7581
E00005558,9.91556,2,17.0241,4.88075
E00005559,14.9928,3,16.4297,13.8907
E00005560,12.5918,3,16.1656,10.3609
E00005561,12.9927,3,17.0993,9.01282
E00005562,17.1787,4,17.4362,16.9211
E00005563,16.9397,4,17.3632,16.5162
E00005564,16.6682,4,24.468,9.7868
E00005565,17.2673,4,17.7573,16.7772
E00005566,14.6103,3,24.4285,9.48066
E00005567,8.22126,2,14.5732,0
E00005568,8.17015,2,8.17015,8.17015
E00005570,9.93324,2,10.2572,9.6093
E00005571,11.447,3,12.0023,10.8918
E00005572,18.9095,4,27.8833,14.415
E00005573,3.93711,1b,5.29228,3.26411
E00005574,2.84134,1b,3.05293,2.5883
E00005575,1.81878,1a,4.75725,0
E00005576,2.89552,1b,3.75734,2.1781
E00005577,3.08907,1b,4.70801,0
E00005578,3.79948,1b,4.71541,2.9592
E00005579,2.59438,1b,4.44584,0
E00005580,0.512359,1a,4.20131,0
E00005581,0.552295,1a,1.95363,0
E00005582,6.01209,2,7.69819,4.22208
E00005583,3.81741,1b,5.58506,1.87829
E00005584,0.803249,1a,2.03338,0
E00005585,4.13054,1b,4.27137,3.9251
E00005586,3.21662,1b,4.5174,2.5289
E00005587,5.8747,2,6.83452,4.71268
E00005588,3.33771,1b,5.87056,2.22835
E00005589,4.44942,1b,5.44258,2.44088
E00005590,2.44224,1a,6.93546,0
E00005591,3.48584,1b,3.81625,2.96978
E00005592,0.481151,1a,3.48822,0
E00005593,1.29286,1a,6.17384,0
E00005594,2.19862,1a,9.61651,0
E00005595,4.78332,1b,7.07408,0
E00005596,3.88887,1b,6.2449,0
E00005597,0.522994,1a,4.18395,0
E00005598,1.2916,1a,3.59978,0
E00005599,4.61187,1b,6.05816,3.59375
E00005600,5.62274,2,6.75371,4.45148
E00005601,3.54992,1b,6.79643,1.80813
E00005602,1.8086,1a,4.44444,0
E00005603,5.64374,2,7.15419,4.49473
E00005604,4.28626,1b,5.55047,2.71604
E00005605,2.78746,1b,3.23808,2.48733
E00005606,7.11022,2,8.24891,6.0705
E00005607,6.40955,2,6.88045,6.07804
E00005608,4.96947,1b,7.07207,3.34952
E00005609,1.76392,1a,4.3112,0
E00005610,1.18478,1a,1.74993,0
E00005611,1.14483,1a,1.88713,0
E00005612,2.11365,1a,2.35209,1.67132
E00005613,2.73086,1b,5.42884,1.96715
E00005614,5.8701,2,8.03568,1.98901
E00005615,5.05154,2,9.04798,1.51829
E00005616,6.55347,2,7.85794,5.58039
E00005617,6.48138,2,7.61453,5.6436
E00005618,3.93474,1b,3.95461,3.91487
E00005619,4.63323,1b,6.1029,0
E00005620,5.67284,2,6.39176,4.8815
E00005621,7.1871,2,8.19838,5.98493
E00005622,5.45897,2,6.78936,4.35193
E00005623,7.13783,2,10.4518,2.87112
E00005624,5.30426,2,7.1063,4.06808
E00005625,4.87669,1b,6.53054,3.95426
E00005626,4.88352,1b,5.17496,4.61872
E00005627,4.91515,1b,8.02817,2.15455
E00005628,4.35951,1b,4.87633,2.98352
E00005629,4.56188,1b,5.67947,3.94439
E00005630,3.80579,1b,4.08933,3.45007
E00005631,3.34836,1b,5.41818,2.4071
E00005632,5.09299,2,5.52634,4.62461
E00005633,3.62424,1b,4.46362,2.09843
E00005634,2.80627,1b,3.98665,2.24688
E00005635,3.8025,1b,4.72131,3.33886
E00005636,4.41276,1b,4.76047,4.06505
E00005637,1.89648,1a,3.48173,0
E00005638,4.15863,1b,4.39445,3.89516
E00005639,4.84713,1b,5.12548,4.58001
E00005640,3.65234,1b,4.22435,2.88826
E00005641,5.00731,2,5.00731,5.00731
E00005642,3.84886,1b,4.55969,3.13606
E00005643,4.52375,1b,4.56383,4.48367
E00005644,3.96512,1b,5.18508,3.11062
E00005645,1.45585,1a,2.9117,0
E00005646,0.81475,1a,1.64783,0
E00005647,0.520596,1a,1.56179,0
E00005648,1.86498,1a,2.20355,1.56938
E00005649,3.1283,1b,5.40251,1.91322
E00005650,1.90452,1a,2.13753,1.722
E00005651,1.85819,1a,2.25568,1.57435
E00005652,2.62301,1b,7.25411,1.74059
E00005653,2.16839,1a,3.87747,1.6029
E00005654,2.03426,1a,2.16693,1.90159
E00005655,21.513,5,22.1311,20.8892
E00005656,10.197,3,17.3909,6.92609
E00005657,8.95168,2,14.8688,3.78638
E00005658,7.40938,2,14.0114,3.69327
E00005659,8.56961,2,10.7091,6.53501
E00005660,2.86358,1b,4.12265,2.37356
E00005661,4.10327,1b,7.99515,2.13784
E00005662,20.1341,5,20.1341,20.1341
E00005663,16.9571,4,18.9063,15.0079
E00005664,21.5817,5,22.6767,19.9066
E00005665,19.2087,4,19.2087,19.2087
E00005666,22.2043,5,23.2683,21.5555
E00005667,15.2373,4,15.9247,14.5499
E00005668,17.449,4,18.5528,16.3452
E00005669,12.9556,3,19.122,6.78921
E00005670,22.8878,5,24.9666,21.1921
E00005671,22.4912,5,22.9425,22.0399
E00005672,21.6142,5,22.7005,20.6051
E00005673,16.2757,4,17.2904,14.9933
E00005674,18.8838,4,20.5186,17.249
E00005675,19.3484,4,19.5472,19.1264
E00005676,17.0624,4,17.0624,17.0624
E00005677,22.372,5,27.8917,15.9167
E00005678,24.413,5,24.413,24.413
E00005679,22.3458,5,22.5258,22.1659
E00005680,16.6079,4,25.3313,11.3924
E00005681,23.8899,5,30.1595,15.7952
E00005682,5.7339,2,8.62671,2.42495
E00005683,8.35614,2,10.708,7.22337
E00005684,15.4915,4,17.1665,13.8166
E00005685,5.52636,2,10.7123,2.5103
E00005686,9.27912,2,11.8513,7.97821
E00005687,7.94795,2,12.7021,3.47367
E00005688,9.51024,2,15.1748,2.92612
E00005689,3.43414,1b,6.19674,2.21627
E00005690,5.1372,2,8.07002,4.00918
E00005691,9.33244,2,15.1724,3.03974
E00005692,2.95374,1b,2.95374,2.95374
E00005693,2.9997,1b,3.53383,2.19649
E00005694,6.38542,2,7.82536,3.61931
E00005695,5.412,2,7.13234,2.82436
E00005696,7.43749,2,10.0093,2.89708
E00005697,6.40788,2,6.63117,6.18459
E00005698,9.15986,2,9.15986,9.15986
E00005699,10.9928,3,17.7614,7.77444
E00005700,5.65089,2,8.21099,2.15626
E00005701,6.60943,2,7.37766,5.8412
E00005702,15.0341,4,19.716,4.47349
E00005703,9.69948,2,16.0082,6.8461
E00005704,15.4936,4,19.4374,8.80393
E00005705,8.19182,2,14.0833,5.68167
E00005706,10.8122,3,20.207,4.09834
E00005707,19.6775,4,20.8016,17.1858
E00005708,18.857,4,19.4575,17.6788
E00005709,14.8344,3,17.1999,10.5487
E00005710,9.00364,2,17.0301,5.04215
